Date,AAPL,MSFT,AMZN,GOOGL,GOOG,TSLA,META,NVDA,PYPL,NFLX,ASML,ADBE,INTC,CMCSA,CSCO,PEP,AVGO,TMUS,COST,PDD
2018/08/27,0.008200954871946307,0.011009353017383627,0.01163051544939646,0.015660008550029324,0.01719451533183475,-0.011057797782740283,0.01596133293460673,0.013427676019169579,-0.0014438526819811543,0.015925078870884915,0.02726311877778673,0.0033974727747727277,0.014373669643785777,-0.0019196012992872677,0.005812085108265679,0.0023158524036942687,0.018816967195336542,0.005944676750453155,-0.005419145751372454,0.1072751019127151
2018/08/28,0.008043022541551295,0.006003915319846261,0.002662829214967849,-0.00832096160713308,-0.008629364502413356,-0.0234827463444085,-0.006785122733926764,-0.005524538538991326,0.007088293973079909,0.010667578443294648,-0.009150396012409254,0.0024361105434864867,0.004539957653559398,-0.0021983516490964336,0.007697174823579483,-0.011092593026840172,0.006832034261575542,-0.003196695238275112,0.000999325433589501,0.019117132431230255
2018/08/29,0.014819418721164303,0.015836150078997167,0.033216652418121086,0.014969332352962727,0.014634722318258058,-0.02220982005243565,-0.002044529461663233,0.01541508068999562,0.02194054173691577,-0.001221896585842502,0.000628831378113054,0.020023163756589014,0.0036988963270687776,0.010943629997758032,0.011225486949781434,0.007884622484930721,0.0026083323684716725,0.00592852720618858,-0.00030403991309359014,0.07917619398724812
2018/08/30,0.009151334151675378,-0.0006251756577552163,0.002139789185662643,-0.008106115290246952,-0.008181925953174775,-0.006116857728366764,0.009843409943280588,-0.0024447247501912205,-0.00573881074027341,0.007956531281339562,-0.007863864217984578,-0.0072177906613559014,-0.010516266138386974,-0.0019061788082424007,-0.006974298809865388,-0.0008034448524104087,0.007691418247367833,0.000454561384421927,0.005255733846941201,-0.16182385221617715
2018/08/31,0.011487940221170022,0.003388835478381092,0.0051455472939262855,-0.01821274305863257,-0.017035318387269315,-0.004927151351277396,-0.01081032509390067,0.010277628759747004,0.00260281564952906,-0.008935207672572104,-0.0007312559516834651,-0.01102016246307047,0.003930749435676652,0.008415863370895685,0.013063652552902627,0.00044667535720454833,0.010925671311359146,0.0004543548522478823,0.009914877580893763,0.07287640395027246
2018/09/04,0.0032017431267978087,-0.005534906542695766,0.01322754939250794,-0.01677412535794987,-0.017547751477193504,-0.043046923269294435,-0.026349888949669754,0.010702312014326885,0.007982759302457695,-0.011158595650630274,-0.027539827513884688,0.011958055300178017,-0.009752195725230024,-0.016628366250454593,-0.0008376223865054661,-0.00905819971978799,0.0018245625581998738,-0.0040968766423918595,0.006626522172539854,0.06985380748671893
2018/09/05,-0.006546137692991825,-0.02924813584536052,-0.022155808895267127,-0.010131085446600808,-0.008827438509061834,-0.028824659687569285,-0.023527780483808058,-0.018786838859827702,-0.04415385091279633,-0.06364420330461268,-0.02209934884105433,-0.04032518309830406,-0.0050165844617410015,-0.0027527156769415057,-0.009684419014502564,0.018919078717322884,0.00902811919771021,-0.0009126492958298881,0.003954938026324327,-0.09868941742269041
2018/09/06,-0.01675706862941017,0.002301602439524413,-0.018471969798578087,-0.012681197936397335,-0.012757225274086759,0.0007477402091871391,-0.028208439856180708,-0.020684934951163678,-0.0005616742736909045,0.01535717140222057,-0.05623625337620605,0.013995402792228998,-0.009686486832879267,-0.00997219082129751,0.00021158052717480766,0.011591100083871497,-0.024921855751736714,-0.002895718667367463,0.004531289739103066,0.01635496093702146
2018/09/07,-0.008100864481885153,-0.004885978722217953,-0.003191472227875324,-0.005420108093294656,-0.005658569002976923,-0.06511051590830808,0.003132935690698011,-0.003158502579702978,-0.002024523304074018,0.006387227950536614,-0.0195999057978472,0.004302550249566495,-0.017287742038021657,0.006935687675980783,-0.004876479179601482,-0.0067184087364037266,0.07409456467422977,-0.01739705623845101,0.019994759874517924,0.023785975622884942
2018/09/10,-0.013511485898268304,0.010754375633446158,-0.00671281317449781,-0.002150817840612551,-0.0001631686343592581,0.08117582516337454,0.006967814014062,0.010501952357763385,0.01097316286402743,-0.0007746174198178132,0.026192515791833182,0.01710287995463643,-0.0032347173186572653,0.005239092124198228,0.00042480942741364864,0.007334942356549799,0.03394326941440886,0.01800738456525118,0.007097906402993886,0.008649256596587544
2018/09/11,0.024968396271335076,0.016861968468923627,0.02452389439974024,0.012625726269499012,0.010862644731828908,-0.021454393137783412,0.010662949639511655,-0.007050118502752175,0.017988646222049775,0.021354104008797555,-0.012464985017089153,0.006123598216709772,-0.030036069358617194,-0.0016513681626791972,-0.0008501795245713225,-0.0021154693868454654,-0.03407205919211617,0.005324513990536683,0.004226859552085909,0.17732768158989273
2018/09/12,-0.012496750471429733,0.0042161680256844435,0.0014332057554714182,-0.01557454111415211,-0.012426574920844903,0.038953647795662634,-0.024029956716339437,-0.01700565428171552,0.010553339647336228,0.038633832641200315,-0.04460811462421483,0.0029544647691813293,0.0,-0.005801657054583333,-0.0029813333647683983,0.00457804140722644,-0.011504463539006273,0.030040284417200785,-0.007274310174723237,-0.022742828436284137
2018/09/13,0.02386807801129563,0.01068495010741871,-6.533122087816396e-05,0.008955961725840187,0.010700865350184479,-0.0037241683417791158,-0.003958437803882143,0.011639306473850261,-0.0022753038686439938,-0.004877447132151561,0.03710870671429145,0.0027222349867433737,0.014143982628042706,0.025982288167481753,0.007436781022346208,0.009963274719256586,0.023770234520341875,0.008211265810027561,-0.0048376415474263,0.2626312525265762
2018/09/14,-0.011416096664465808,0.00406572168790481,-0.00993933696629168,-0.0035252513316824637,-0.002385141511194409,0.019636019543975154,0.005931843211153204,0.018584900834529988,-0.01541270771134467,-0.009799306977073251,0.012829458561163897,0.022717839821187625,-0.0006582593351357917,-0.0021621086693698445,0.003381127991471785,-0.0036591573947526847,0.0039003198443001205,-0.0033643467890587986,-0.024715426864517113,-0.1287744259825505
2018/09/17,-0.026986948128170114,-0.010908891085706564,-0.03205870700465009,-0.015527620233768255,-0.014154742362335786,-0.0012202649255036756,-0.010777468480360396,-0.009084849202653974,-0.023404595392065297,-0.039758468021032334,-0.006858255374318914,-0.023723816466554117,-0.002638735643275056,0.0,-0.006136843920052844,0.007218433934790471,-0.006409646126976231,-0.012235751418079283,-0.014463887759779224,-0.07814623421096643
2018/09/18,0.0016507928195526767,0.009496662967683556,0.017157778216997852,0.006257137705344219,0.0044621398254430745,-0.034084013592407654,-0.0017451935059971419,-0.010680213249815777,0.01165933506827906,0.04819870980306379,0.018828838393874663,0.00942426277913859,0.014860229814684977,0.020884229470399737,0.007401896027744715,-0.012381578150428332,0.028131585946910436,0.015746035372423854,0.010078392816788854,-0.07322424152118832
2018/09/19,0.0005956734811268284,-0.013428050442433323,-0.00756569249460357,0.006116099466266039,0.008463758178138573,0.04816167725201527,0.01707113760902598,0.0035360883365331856,-0.004580286898224584,-0.001878555037588935,0.013204777875498818,-0.022066732616900796,0.0010841140767983658,-0.011190996903770997,-0.0037997784799820742,-0.0018441562755664902,0.008556141733171823,-0.002046177173945714,-0.002135951226084493,0.01577598955315906
2018/09/20,0.007572839354027812,0.01660276371205387,0.009238628182457895,0.014625051281114496,0.01338461105379276,-0.0023102764367654155,0.01799007249918164,-0.021180398407821776,0.01434075984752311,-0.004369698219631277,0.012824141784401184,0.005496762651199408,0.02249690214184163,0.01304425610919209,0.009472838487327849,0.01266474454502554,0.012902955282101374,0.011347209381022873,0.00029923951894853814,0.06928266908410402
2018/09/21,-0.010829360932933688,0.006057349681617127,-0.015179095926849621,-0.016457688033882346,-0.017663278146864463,0.0025777618885772795,-0.01878767299980492,-0.010684414403845321,0.0002207733407728869,-0.011478986357462258,-0.016109238916984868,-0.020713124126482435,-0.011506708017399135,0.002377320586763406,0.017240000885445764,-0.0026943431612826176,0.012859589057104362,-0.0008682715439645062,0.003584603042652282,0.0378154813734242
2018/09/24,0.014277615286149847,0.0035817778735731083,0.010053664875920762,0.006327440642334668,0.006223651429577215,0.001937228201131435,0.01510664663201811,0.008504299451538496,-0.011096429542803005,0.023044213620305256,0.016004868590130387,0.012229390076262538,0.00534364395366693,-0.061763043468536595,-0.002474378246060948,-0.02324244277086332,0.005426553597398822,-0.002174093590625721,-0.006066863207766271,0.03417492825698951
2018/09/25,0.006321103189826204,-0.0019204631039238516,0.020563987165268808,0.012075384461675597,0.009567408109317797,0.004361820224937156,-0.0030273696463248663,0.010148131372720807,0.004675486201565482,-0.0004870986271148774,-0.006602295233685764,0.01409983335433516,-0.021547781789051364,-0.006476117414295258,0.0006191918393303172,-0.0026758817511904967,-0.007241944084884336,0.0076606401666539075,-0.0017586774169458083,0.01684489616251542
2018/09/26,-0.007998278259707317,-0.0041149518653128625,0.00015191562854669196,0.00014236722858254857,-0.003517704371749423,0.028139474409747497,0.01229445536279817,-0.00556702826768971,-0.0021124299594847086,0.02261544040321977,-0.007440600924097576,0.002349406781404577,-0.004584885143961662,-0.0008479780769837074,-0.0012386749912857355,-0.004206264808234477,-0.009004769832121654,-0.009548626411614051,0.0037707337130237317,-0.033210639602868984
2018/09/27,0.020343399669105765,0.0037654121517876164,0.019123782614347835,0.01107690815873415,0.011915221684957424,-0.006676394186811727,0.01125715111428529,0.0017965338340918944,-0.009617616383569833,0.007461210178393879,-0.00031794700270360124,0.005349403255262797,0.003931022700300766,-0.004249915595577669,-0.0016537720351995206,-0.004043831281203112,0.004147358463477744,0.024412426633403116,0.0008122917290388963,0.010307419407299023
2018/09/28,0.003505444991824061,-0.000349802752901044,-0.004970159887051252,-0.00023193683029522325,-0.0009798273610700616,-0.14967862356105288,-0.026284078858019165,0.04968020308973953,-0.013007043792944645,-0.01743456434904549,-0.0038220719020875464,0.00014821821886822832,0.030269965068535815,0.005380332530925049,0.0065993844955635214,0.006730898427550127,0.0011354347747083134,-0.004407450976802462,0.0037536633119732896,-0.0015202970446568428
2018/10/01,0.00671102788152114,0.010783836159350189,0.0006787590310107474,0.0012004972845418942,0.001540519809846248,0.15996630906971687,-0.012358702518772796,0.029245837430715498,-0.003306842481365216,0.019323984796443025,0.010896772671733165,0.020314492961442703,-0.01792270377777378,0.003101452691999491,0.004511641671227265,-0.009797310231721054,0.011204497771631254,0.000996933710313923,-0.0009798779955382565,0.05188268290393561
2018/10/02,0.008849201129193265,-0.0039867891441441265,-0.016626551298427376,-0.0007366774061708733,0.0040076813232352414,-0.03165105931416401,-0.019331183253051967,-0.010002599770641751,-0.009986913400298216,-0.01131081830869638,0.00042072163393394693,-0.012749228549341242,0.0349055896139971,0.0104183598749159,0.0028604413303724265,-0.01813853503787365,-0.005667130690210206,-0.007573070053384425,0.007218826966720654,-0.07613800322892843
2018/10/03,0.01209534576660988,0.0001736969290847847,-0.009454518172878833,0.0032159813037503423,0.0023636256650883232,-0.020879570125520365,0.01926956004513102,0.0008719628738420774,0.005407609285804703,-0.0002387378660679812,0.00863957877451789,-0.005492964015281853,0.013628135083069398,-0.014388904316813007,0.0026492983975893074,-0.011099133854891311,0.005306207026729506,-0.010670581986459685,-0.013417087067953202,0.023874866503509902
2018/10/04,-0.017737459275114317,-0.02088150203706655,-0.022444223425413613,-0.028855716682024784,-0.029321313648362306,-0.04499307098653701,-0.022286695501100594,-0.026290811176293154,-0.03277458457705692,-0.03618592245704503,-0.022939804201810444,-0.025459120162288202,-0.013004532924866582,0.0005681693932540768,-0.008848822984790632,-0.008499336075523401,-0.0050240975615681895,-0.00043509619514812097,-0.00653952407089236,-0.1464432616474489
2018/10/05,-0.01636181688770132,-0.005868987842412653,-0.010407930696264011,-0.00788100466539119,-0.009322630277626958,-0.07315047194650469,-0.009614877248025518,-0.03434663403766336,-0.013849266913997842,-0.03440895480669309,-0.01977186237619175,-0.0018597930746721803,-0.02311977984296234,-0.018632963389288933,-0.005180604162489671,-0.0011262727762165667,-0.016003578050818517,-0.005234861858935918,-0.05710777270540095,-0.041372809065786345
2018/10/08,-0.0023212369012313417,-0.011481003083083917,-0.01344158738489846,-0.010250712783477037,-0.0072669977332329,-0.0444551930837214,-0.000508626310088007,-0.015272507280746458,-0.032128790474140016,-0.006424463415253824,-0.011546864352855502,-0.0329430601200336,0.0,0.017780831610898117,-0.01275518865840191,0.015838020504823424,-0.011779436568992687,0.0033476978150018158,0.023084156488965488,-0.02746275154774485
2018/10/09,0.013758448678748996,0.012639655164260487,0.003159506847789425,-0.009343505842575699,-0.008873244645615215,0.04769487161816516,0.004124987026735231,-0.0008656362775574366,-0.006476598383600119,0.018757336521366467,0.006966094105126614,-0.0020831245537836934,-0.010258858199117463,0.007363163515894462,-0.0006313513820215687,-0.0006473646454483714,0.013701814426048226,-0.005244776206061491,0.0010712918249202786,0.05284940298781664
2018/10/10,-0.04743333110960227,-0.05587017346116417,-0.06349826467822699,-0.0473956646459925,-0.05190262338694599,-0.0227842365240576,-0.04216861847093,-0.07769509660576815,-0.05893140435944812,-0.08755582205313803,-0.06218373849663379,-0.06607153808335037,-0.03831894481988343,-0.03327910185944565,-0.039953677767859595,-0.007240208669442058,-0.05402844023675288,-0.027094734375824648,-0.014015862552584604,-0.09428117658383049
2018/10/11,-0.008867139815899778,-0.002357756041099162,-0.020659106604926675,-0.0013010759984136576,-0.0017588426007966837,-0.018267761294738935,0.012929666225115016,-0.04393187252773881,0.00594655973895309,-0.014807325959178549,-0.0008147016019795177,0.002854116001601784,-0.012804740942334806,-0.01795465530462716,-0.03365241848731124,-0.021469865635247724,-0.012719263405989993,-0.006323390243917505,0.003477150136058486,0.02381642464152539
2018/10/12,0.03509608225203376,0.033974072384744085,0.039486584027737796,0.026954377563057158,0.02810090808499066,0.025637011844725322,0.002539969289735381,0.0473857645535338,0.040410807265420776,0.055898034576242,0.014448721384487299,0.04218406986759324,0.014588875520130875,0.027824205847533225,0.035403960452517404,0.0020918442617354083,0.017538452912585545,0.03224884893557663,0.02286366969652403,0.03770480249951329
2018/10/15,-0.021617814048794884,-0.0181428125781062,-0.015585296480611561,-0.016284784610707547,-0.016192339060703317,0.0031251224150275823,-0.001432020121765803,-0.04632301676952229,-0.023039485722935005,-0.019117835834144975,-0.005350544228290779,-0.044617985639818156,-0.007829000467002014,0.013484772880115192,-0.0230149798519009,0.0033189494989326294,-0.002062690751289167,-0.01117650614706807,-0.010809377036241304,-0.02387196025537709
2018/10/16,0.021797842780718973,0.031109333381709278,0.03296109181385253,0.027413641719533508,0.02623110030938801,0.0634327959715364,0.033688709079511804,0.04343900721361339,0.04283469281929406,0.039061340222720314,0.04715432208822056,0.0909426245156475,0.03117281427661741,0.025602666328742748,0.025418533354239277,0.016524748880274977,0.024853487916394867,0.019332758604578698,0.01402050264206428,-0.014313276031106428
2018/10/17,-0.004330884630478105,-0.0026161982380521363,0.006446363237738997,-0.004856941063023892,-0.004997825406548016,-0.017543278006273536,0.0040226289050977705,-0.01133188710440642,-0.006471762256506906,0.05148097221763493,0.017942917890192922,-0.006774765923991867,-0.0010885931364802007,0.011050064906867406,0.0026155303165799233,0.008530562645959633,-0.00483728635816102,0.00202868328255778,0.00355161510732102,-0.04020147767954207
2018/10/18,-0.023650817781395665,-0.020163876898262878,-0.03387461944326041,-0.026674259791888595,-0.025159502186031635,-0.029384839017495768,-0.02863337468685447,-0.01462966624735109,-0.03313107474541585,-0.050586460276338986,-0.047428913736673295,-0.033620561951735864,-0.02025186677699819,-0.012718204407972713,-0.010503517134100476,-0.0035148252111847837,-0.039343835241759745,-0.004497725266951059,0.00039367167754788526,-0.061375307808475055
2018/10/19,0.015115165607965287,0.0014735623097458191,-0.003785315142127887,0.006599821347177831,0.0077732948621227005,-0.014926570471279743,-0.005631597974340984,-0.04421458543065835,0.09003976966076374,-0.04133762301296703,-0.003861716538938241,-0.021479316109681342,-0.021805924310964033,0.0011123227973294457,-0.002642988073216271,0.021630528542826252,0.0011395420823939906,0.014149866183656065,0.0047573237779057875,-0.006403380116287184
2018/10/22,0.006091518804812159,0.008887223883282266,0.014223477431537703,0.005585300656311312,0.004277302769780028,0.0036473072126550357,0.004727501102760856,0.008905571583967476,0.007637679209748151,-0.009453279437627627,0.003237823913251705,0.024311297619466078,0.02269501718277985,-0.0064129382784729695,0.009220688383655886,-0.008102302144392576,0.0014882381243876456,-0.003446762856373904,-0.002659403935118612,0.06577573244072114
2018/10/23,0.009382442825806156,-0.014054108130269386,-0.011579655130424511,0.0031801622241488083,0.0022949959570365414,0.11972696455952758,-0.0025228812550899503,-0.044935448726689614,0.024741139313438503,0.010925097500051327,-0.019354583915673126,0.002784286271432227,-0.011395481036220317,-0.002800880647489807,-0.007457952989033719,0.006650315942336459,0.001879196299666716,-0.0033144112107703428,-0.0013544626211674474,-0.07491804262773753
2018/10/24,-0.034903769341680574,-0.05495152337176458,-0.060900269370242635,-0.05322544983173418,-0.0491930231857766,-0.019360730257469882,-0.055601353885886336,-0.10307123261024213,-0.0525141564463174,-0.09875896557485499,-0.08939524188273434,-0.05435851434629523,-0.047869277948351704,-0.043865622729319285,-0.030173303533248694,0.025372457175649954,-0.04619376107018057,-0.05290513965740091,-0.022055657572750256,-0.06644925343627305
2018/10/25,0.021661569795183827,0.0567998522399747,0.06848717973245126,0.043020302327844206,0.041808650533846824,0.0874330286431297,0.03306812512119804,0.04140551877004425,0.033957747520808615,0.03592385271038058,0.06652820335291063,0.05895550935994705,0.04359074144966256,0.04918088677136316,0.031273644814504495,-0.0009743446341441859,0.01601134747087231,0.009240399248544742,0.011729401921286327,0.06914681306895784
2018/10/26,-0.016051626907856924,-0.012450255957963922,-0.08142347029725895,-0.018141263461389747,-0.02224320150584244,0.049688062904440625,-0.03766645308646305,-0.04703785943062364,-0.030593495756678843,-0.042572150605903934,-0.016883574594965277,-0.02855501640320492,0.030668795714608017,-0.016882412776803503,-0.02719738543927893,-0.021496643331642515,-0.04176164023503566,-0.018413349602543937,-0.03693696535271292,-0.01958706258089904
2018/10/29,-0.018948839778725912,-0.029507443418999846,-0.06535334363664695,-0.046286730121942114,-0.04915047972232429,0.011866497865424982,-0.02282154897255741,-0.06602900782860424,-0.026989252603219785,-0.05128799633160573,-0.017234103727576545,-0.024921495784000353,-0.0063673960631026455,0.021058914629135797,-0.009308773141001888,0.021851046163470916,-0.0077711963234832334,-0.0030764051592933024,0.019201110540381164,-0.046677007434380184
2018/10/30,0.004981916710651787,-0.0011559628897909724,-0.0055126260875841115,0.014182835277357907,0.01568875989839856,-0.014893088379068697,0.028651711336754197,0.08950448019529487,-0.0030854698380479886,0.0033996395875377657,0.03234110129362713,-0.005604817782797279,0.05067625775148098,0.04668409636502387,0.016738733155472665,0.007764789431916544,0.04398297240969665,-0.01536947865165566,0.0244273815419516,-0.009835200391767494
2018/10/31,0.025732841946304645,0.029260199089470737,0.04321681687087765,0.038386298231920205,0.03839599012865845,0.022242473178064662,0.03738559719390856,0.03784593400017706,0.03986233542259727,0.05437102519575796,0.021226375153433726,0.03036353162681504,-0.01859727270436911,0.011338098614523751,0.025906440517129824,-0.012292665608601969,0.01115883546367171,0.06993117771505425,0.0031100938505014475,0.025826333589938497
